game_id,season,home_team,away_team,home_elo,away_elo,elo_diff,elo_prob_home
631530,2020,COL,LAA,1466.1,1473.52,-7.42,0.5238
630225,2020,ARI,SEA,1471.76,1496.23,-24.46,0.4993
630226,2020,ARI,SEA,1452.69,1515.3,-62.62,0.4447
630875,2020,TOR,NYM,1560.38,1589.46,-29.08,0.4927
630883,2020,WSH,ATL,1542.3,1610.87,-68.56,0.4362
630911,2020,TEX,OAK,1401.82,1611.93,-210.11,0.2551
630947,2020,TB,BOS,1629.44,1459.27,170.17,0.7536
630961,2020,STL,CIN,1567.65,1495.79,71.87,0.6346
630988,2020,STL,CIN,1550.04,1522.21,27.83,0.574
631058,2020,SD,SF,1641.4,1578.57,62.84,0.6224
631059,2020,SD,SF,1647.86,1572.11,75.74,0.6397
631060,2020,SD,SF,1646.36,1573.61,72.75,0.6357
631187,2020,NYY,BAL,1587.48,1521.24,66.23,0.627
631257,2020,MIN,CLE,1593.29,1534.88,58.41,0.6164
631259,2020,MIN,CLE,1602.91,1520.45,82.46,0.6486
631286,2020,MIL,CHC,1516.56,1572.92,-56.36,0.4536
631312,2020,MIA,PHI,1535.46,1592.98,-57.52,0.4519
631320,2020,MIA,PHI,1544.34,1587.06,-42.72,0.4731
631331,2020,LAD,HOU,1663.86,1536.03,127.83,0.7056
631401,2020,KC,PIT,1511.86,1428.91,82.95,0.6492
631481,2020,CWS,DET,1629.44,1460.44,169.0,0.7523
631531,2020,COL,LAA,1484.43,1455.19,29.24,0.576
631532,2020,COL,LAA,1465.51,1474.1,-8.58,0.5222
631053,2020,SEA,OAK,1532.0,1596.85,-64.85,0.4415
631054,2020,SEA,OAK,1541.03,1590.83,-49.81,0.4629
631282,2020,MIL,STL,1489.34,1563.13,-73.8,0.4288
631288,2020,MIL,STL,1498.53,1557.0,-58.47,0.4506
631321,2020,MIA,PHI,1570.14,1569.86,0.28,0.5349
631332,2020,LAD,HOU,1652.14,1553.62,98.52,0.6694
631588,2020,CIN,PIT,1502.57,1402.03,100.53,0.6719
631590,2020,CIN,PIT,1510.84,1391.0,119.84,0.6959
631677,2020,BAL,ATL,1511.7,1621.76,-110.06,0.3786
630936,2020,TB,WSH,1613.92,1525.96,87.96,0.6558
631061,2020,SD,LAD,1657.34,1662.67,-5.33,0.5268
631144,2020,PHI,NYM,1557.88,1576.56,-18.68,0.5077
631195,2020,NYY,TOR,1593.84,1573.27,20.57,0.5638
631263,2020,MIL,STL,1491.23,1561.87,-70.64,0.4333
631314,2020,MIA,BOS,1582.11,1482.54,99.57,0.6707
631462,2020,DET,KC,1452.79,1532.02,-79.23,0.4212
631482,2020,CWS,MIN,1634.54,1608.87,25.68,0.571
631574,2020,CIN,PIT,1523.24,1374.47,148.77,0.73
631680,2020,BAL,ATL,1549.18,1596.77,-47.59,0.4661
630937,2020,TB,WSH,1623.41,1511.73,111.68,0.6859
631032,2020,SEA,SF,1516.01,1562.63,-46.62,0.4675
631062,2020,SD,LAD,1670.87,1649.14,21.73,0.5654
631063,2020,SD,LAD,1661.03,1658.98,2.05,0.5374
631119,2020,PHI,NYM,1568.71,1565.74,2.98,0.5387
631189,2020,NYY,TOR,1612.57,1554.54,58.02,0.6159
631265,2020,MIL,STL,1527.77,1537.51,-9.75,0.5205
631289,2020,MIL,STL,1514.1,1551.18,-37.07,0.4812
631315,2020,MIA,BOS,1570.83,1499.46,71.37,0.6339
631360,2020,LAA,ARI,1487.81,1435.99,51.83,0.6074
631433,2020,HOU,TEX,1543.09,1431.98,111.1,0.6852
631463,2020,DET,KC,1478.88,1505.93,-27.05,0.4956
631483,2020,CWS,MIN,1642.0,1601.41,40.58,0.5919
631509,2020,COL,OAK,1451.8,1607.51,-155.71,0.319
631520,2020,COL,OAK,1443.94,1612.75,-168.8,0.3029
631575,2020,CIN,PIT,1531.65,1363.25,168.4,0.7517
631618,2020,CHC,CLE,1591.07,1511.52,79.55,0.6448
631659,2020,BAL,ATL,1531.56,1608.52,-76.96,0.4244
630953,2020,TB,BAL,1611.94,1553.04,58.9,0.6171
631032,2020,SEA,SF,1516.54,1562.28,-45.74,0.4688
631034,2020,SEA,SF,1495.09,1576.58,-81.48,0.418
631034,2020,SEA,SF,1496.41,1575.7,-79.29,0.4211
631101,2020,PIT,STL,1358.13,1535.29,-177.16,0.2928
631117,2020,PHI,NYM,1562.75,1571.7,-8.96,0.5216
631190,2020,NYY,TOR,1627.44,1539.66,87.78,0.6555
631313,2020,MIA,BOS,1579.96,1485.76,94.2,0.6638
631361,2020,LAA,ARI,1477.94,1449.15,28.79,0.5754
631362,2020,LAA,ARI,1459.04,1474.34,-15.3,0.5125
631434,2020,HOU,TEX,1553.06,1418.69,134.37,0.7133
631435,2020,HOU,TEX,1545.6,1433.6,112.0,0.6863
631464,2020,DET,CLE,1459.97,1505.81,-45.85,0.4686
631484,2020,CWS,MIN,1652.32,1591.09,61.22,0.6202
631485,2020,CWS,MIN,1636.78,1606.63,30.14,0.5773
631619,2020,CHC,CLE,1594.87,1528.72,66.15,0.6269
631660,2020,BAL,TB,1543.44,1621.54,-78.1,0.4228
630907,2020,TOR,PHI,1528.64,1549.37,-20.72,0.5047
630987,2020,STL,PIT,1510.01,1391.84,118.17,0.6939
631102,2020,PIT,STL,1375.18,1522.5,-147.32,0.3296
631122,2020,PHI,TOR,1574.32,1503.69,70.63,0.6329
631213,2020,NYM,ATL,1585.08,1594.2,-9.12,0.5214
631316,2020,MIA,WSH,1568.78,1528.94,39.84,0.5908
631342,2020,MIA,WSH,1552.14,1553.9,-1.76,0.532
631465,2020,DET,CLE,1437.06,1522.7,-85.64,0.4122
631510,2020,COL,LAD,1466.71,1668.42,-201.71,0.2644
631576,2020,CIN,CWS,1535.49,1641.4,-105.91,0.3843
631627,2020,BOS,NYY,1502.55,1634.79,-132.24,0.3491
631661,2020,BAL,TB,1532.67,1628.72,-96.05,0.3978
631040,2020,SEA,SD,1485.69,1651.59,-165.89,0.3064
631123,2020,PHI,TOR,1578.27,1497.77,80.49,0.646
631147,2020,PIT,STL,1368.33,1527.64,-159.31,0.3146
631163,2020,OAK,SF,1601.37,1582.85,18.52,0.5609
631164,2020,OAK,SF,1614.93,1569.29,45.64,0.5989
631214,2020,NYM,ATL,1563.15,1616.12,-52.97,0.4584
631266,2020,MIL,KC,1537.93,1524.84,13.09,0.5532
631267,2020,MIL,KC,1555.09,1507.68,47.41,0.6013
631317,2020,MIA,WSH,1570.73,1535.3,35.43,0.5847
631367,2020,LAA,TEX,1477.74,1426.98,50.76,0.606
631436,2020,HOU,ARI,1550.57,1455.65,94.92,0.6648
631437,2020,HOU,ARI,1536.43,1476.85,59.58,0.618
631466,2020,DET,CLE,1428.26,1529.3,-101.04,0.3909
631511,2020,COL,LAD,1455.39,1675.96,-220.56,0.2439
631577,2020,CIN,CWS,1562.93,1623.11,-60.18,0.4481
631628,2020,BOS,NYY,1497.07,1638.44,-141.37,0.3372
631629,2020,CHC,MIN,1598.89,1602.01,-3.12,0.53
631662,2020,BAL,TB,1526.33,1632.94,-106.61,0.3833
631036,2020,SEA,SD,1473.44,1659.76,-186.32,0.282
631037,2020,SEA,SD,1495.46,1645.08,-149.61,0.3267
631086,2020,PIT,STL,1361.82,1532.52,-170.7,0.3006
631128,2020,PHI,TOR,1584.27,1488.77,95.5,0.6655
631166,2020,OAK,SF,1627.16,1557.05,70.11,0.6322
631215,2020,NYM,ATL,1578.32,1600.96,-22.65,0.5019
631268,2020,MIL,KC,1566.28,1490.9,75.38,0.6392
631305,2020,MIA,WSH,1581.26,1519.52,61.74,0.6209
631329,2020,MIA,WSH,1585.35,1513.38,71.96,0.6347
631372,2020,LAA,TEX,1492.62,1407.14,85.48,0.6525
631375,2020,LAA,TEX,1498.19,1399.73,98.46,0.6693
631424,2020,HOU,ARI,1542.62,1470.66,71.96,0.6347
631454,2020,DET,CLE,1454.09,1509.92,-55.83,0.4543
631512,2020,COL,LAD,1443.14,1684.12,-240.98,0.2229
631519,2020,COL,LAD,1431.63,1689.88,-258.26,0.2061
631578,2020,CIN,CWS,1550.42,1635.61,-85.19,0.4128
631617,2020,CHC,MIN,1604.09,1596.8,7.29,0.5449
631632,2020,CHC,MIN,1590.11,1610.79,-20.68,0.5048
631635,2020,BOS,NYY,1480.36,1649.58,-169.22,0.3024
631672,2020,BAL,TB,1516.69,1639.37,-122.68,0.3617
630440,2020,ATL,MIA,1617.49,1558.08,59.41,0.6178
630876,2020,TOR,NYY,1509.99,1626.81,-116.82,0.3695
630884,2020,WSH,PHI,1554.28,1570.12,-15.84,0.5117
631087,2020,PIT,CHC,1355.64,1573.47,-217.83,0.2468
631216,2020,NYM,TB,1561.79,1632.66,-70.88,0.4329
631376,2020,LAA,TEX,1470.64,1436.46,34.18,0.583
631562,2020,CLE,CWS,1524.66,1621.06,-96.39,0.3973
631579,2020,CIN,MIL,1564.98,1572.41,-7.43,0.5238
630385,2020,ATL,MIA,1621.62,1553.95,67.67,0.6289
630881,2020,TOR,NYY,1537.95,1608.17,-70.22,0.4339
630888,2020,WSH,PHI,1566.76,1557.64,9.12,0.5475
630896,2020,WSH,PHI,1578.36,1546.03,32.33,0.5804
631009,2020,SF,COL,1582.2,1463.14,119.05,0.695
631038,2020,SEA,HOU,1485.28,1548.5,-63.22,0.4438
631088,2020,PIT,CHC,1342.76,1579.91,-237.15,0.2267
631217,2020,NYM,TB,1557.13,1637.32,-80.18,0.4198
631251,2020,MIN,DET,1627.43,1439.35,188.08,0.7722
631402,2020,KC,STL,1481.7,1537.16,-55.46,0.4548
631550,2020,CLE,CWS,1543.87,1608.25,-64.38,0.4422
631580,2020,CIN,MIL,1575.5,1561.88,13.62,0.5539
631636,2020,BOS,BAL,1514.52,1526.75,-12.23,0.5169
630243,2020,ARI,TEX,1464.78,1418.24,46.54,0.6001
630263,2020,ARI,TEX,1484.32,1392.18,92.14,0.6612
630554,2020,ATL,MIA,1635.43,1540.14,95.29,0.6652
630885,2020,TOR,NYY,1512.88,1624.89,-112.01,0.376
630892,2020,WSH,PHI,1582.95,1539.15,43.8,0.5963
631010,2020,SF,COL,1563.3,1491.5,71.8,0.6345
631035,2020,SEA,HOU,1508.53,1525.25,-16.72,0.5105
631039,2020,SEA,HOU,1516.62,1517.17,-0.56,0.5337
631064,2020,SD,LAA,1651.86,1484.3,167.56,0.7508
631065,2020,SD,LAA,1639.6,1502.69,136.9,0.7163
631089,2020,PIT,CHC,1358.24,1572.16,-213.92,0.251
631218,2020,NYM,TB,1569.55,1624.9,-55.35,0.455
631250,2020,MIN,DET,1629.75,1434.7,195.06,0.7792
631333,2020,LAD,OAK,1674.12,1602.02,72.11,0.6349
631411,2020,KC,STL,1499.39,1519.47,-20.08,0.5056
631534,2020,CLE,CWS,1558.17,1598.72,-40.56,0.4762
631583,2020,CIN,MIL,1569.4,1567.99,1.41,0.5365
631637,2020,BOS,BAL,1535.18,1506.09,29.09,0.5758
630887,2020,TOR,NYY,1550.48,1599.81,-49.33,0.4636
630893,2020,WSH,NYM,1561.41,1559.71,1.7,0.5369
631011,2020,SF,COL,1571.15,1479.72,91.43,0.6603
631012,2020,SF,COL,1580.5,1465.69,114.81,0.6898
631099,2020,PIT,CHC,1373.39,1564.59,-191.21,0.2764
631334,2020,LAD,OAK,1684.26,1591.88,92.38,0.6615
631380,2020,KC,STL,1477.85,1541.02,-63.17,0.4439
631549,2020,CLE,CWS,1563.87,1593.02,-29.15,0.4926
631640,2020,BOS,BAL,1557.26,1484.01,73.24,0.6364
631685,2020,ATL,MIA,1644.63,1526.34,118.29,0.694
630203,2020,ARI,COL,1496.88,1476.6,20.28,0.5634
630270,2020,ARI,COL,1517.08,1456.39,60.69,0.6195
630569,2020,ATL,BOS,1633.05,1531.98,101.07,0.6726
630889,2020,TOR,BAL,1562.12,1521.93,40.19,0.5913
630894,2020,WSH,NYM,1555.46,1565.66,-10.2,0.5199
630912,2020,TEX,HOU,1375.43,1540.12,-164.68,0.3079
630938,2020,TB,PHI,1634.74,1571.47,63.28,0.623
630963,2020,STL,MIL,1511.14,1554.71,-43.56,0.4719
630975,2020,STL,MIL,1495.75,1564.97,-69.22,0.4353
631013,2020,SF,SD,1573.23,1624.64,-51.41,0.4606
631059,2020,SD,SF,1618.79,1579.07,39.72,0.5907
631191,2020,NYY,MIA,1588.18,1543.71,44.47,0.5973
631292,2020,MIL,STL,1555.35,1510.18,45.16,0.5982
631335,2020,LAD,OAK,1673.1,1603.04,70.06,0.6321
631398,2020,KC,DET,1507.72,1430.2,77.52,0.6421
631536,2020,CLE,PIT,1569.42,1417.69,151.74,0.7333
630570,2020,ATL,BOS,1636.52,1526.77,109.75,0.6835
630891,2020,TOR,BAL,1573.63,1504.67,68.96,0.6307
630894,2020,WSH,NYM,1555.24,1565.87,-10.63,0.5192
630895,2020,WSH,NYM,1563.65,1557.46,6.19,0.5433
630913,2020,TEX,HOU,1355.29,1555.22,-199.93,0.2664
630914,2020,TEX,HOU,1370.21,1547.77,-177.56,0.2924
630939,2020,TB,PHI,1641.19,1565.03,76.16,0.6403
630964,2020,STL,MIL,1541.1,1534.74,6.36,0.5436
631055,2020,SEA,OAK,1493.67,1593.86,-100.19,0.3921
631167,2020,OAK,SEA,1572.44,1525.8,46.63,0.6003
631169,2020,OAK,SEA,1579.32,1515.48,63.84,0.6238
631193,2020,NYY,MIA,1581.68,1553.45,28.24,0.5746
631245,2020,MIN,CIN,1632.0,1582.68,49.33,0.604
631246,2020,MIN,CIN,1641.98,1572.7,69.27,0.6311
631336,2020,LAD,LAA,1682.28,1525.13,157.15,0.7394
631383,2020,KC,DET,1513.47,1422.53,90.94,0.6596
631385,2020,KC,DET,1518.91,1415.28,103.63,0.6758
631486,2020,CWS,CHC,1587.47,1542.44,45.02,0.598
631487,2020,CWS,CHC,1564.98,1576.17,-11.19,0.5184
631537,2020,CLE,PIT,1572.19,1412.15,160.04,0.7426
630202,2020,ARI,COL,1531.39,1442.09,89.3,0.6575
630271,2020,ARI,COL,1548.74,1418.95,129.79,0.7079
630573,2020,ATL,BOS,1616.25,1557.18,59.08,0.6173
630854,2020,WSH,NYM,1568.7,1552.41,16.29,0.5577
630858,2020,TOR,BAL,1581.57,1492.76,88.81,0.6569
630915,2020,TEX,HOU,1407.75,1519.61,-111.86,0.3762
630945,2020,TB,PHI,1645.04,1561.17,83.87,0.6504
630965,2020,STL,MIL,1523.06,1552.77,-29.71,0.4918
631002,2020,SF,SD,1574.62,1623.25,-48.64,0.4646
631016,2020,SF,SD,1569.57,1628.29,-58.72,0.4502
631155,2020,OAK,SEA,1563.71,1538.9,24.81,0.5698
631188,2020,NYY,MIA,1595.66,1539.48,56.18,0.6134
631244,2020,MIN,CIN,1624.44,1590.24,34.19,0.583
631337,2020,LAD,LAA,1688.54,1515.74,172.81,0.7564
631338,2020,LAD,LAA,1691.05,1511.98,179.07,0.763
631386,2020,KC,DET,1508.17,1429.59,78.58,0.6435
631488,2020,CWS,CHC,1577.32,1563.83,13.49,0.5537
631538,2020,CLE,PIT,1547.85,1460.82,87.03,0.6546
634615,2021,COL,LAD,1475.5,1632.21,-156.71,0.3178
634618,2021,SD,ARI,1593.52,1510.31,83.22,0.6496
634622,2021,PHI,ATL,1534.52,1563.73,-29.21,0.4925
634627,2021,BOS,BAL,1552.47,1506.3,46.17,0.5996
634630,2021,KC,TEX,1511.56,1458.68,52.88,0.6089
634634,2021,CHC,PIT,1549.25,1467.88,81.37,0.6472
634636,2021,CIN,STL,1567.22,1526.63,40.59,0.5919
634638,2021,MIL,MIN,1527.9,1576.61,-48.71,0.4645
634642,2021,NYY,TOR,1552.6,1547.22,5.39,0.5422
634645,2021,DET,CLE,1444.72,1537.93,-93.21,0.4017
634647,2021,WSH,NYM,1557.32,1523.83,33.48,0.582
634652,2021,MIA,TB,1543.68,1603.65,-59.96,0.4484
634602,2021,MIA,TB,1536.42,1608.49,-72.07,0.4313
634625,2021,SEA,SF,1515.05,1539.05,-24.0,0.5
634627,2021,BOS,BAL,1551.39,1507.92,43.46,0.5959
634640,2021,OAK,HOU,1550.02,1497.77,52.25,0.608
634655,2021,LAA,CWS,1501.71,1545.32,-43.61,0.4718
634573,2021,DET,CLE,1457.45,1528.38,-70.93,0.4329
634575,2021,MIL,MIN,1536.62,1570.8,-34.18,0.4854
634576,2021,SD,ARI,1597.27,1504.69,92.58,0.6617
634577,2021,BOS,BAL,1538.43,1527.36,11.06,0.5503
634578,2021,SEA,SF,1523.28,1530.82,-7.54,0.5237
634580,2021,PHI,ATL,1542.85,1558.18,-15.33,0.5125
634596,2021,MIA,TB,1525.41,1615.83,-90.42,0.4056
634604,2021,KC,TEX,1526.31,1443.92,82.39,0.6485
634605,2021,OAK,HOU,1530.26,1527.41,2.85,0.5386
634620,2021,WSH,NYM,1556.42,1525.18,31.24,0.5788
634629,2021,OAK,HOU,1509.49,1548.19,-38.7,0.4789
634631,2021,LAA,CWS,1510.33,1536.71,-26.38,0.4966
634643,2021,CHC,PIT,1532.79,1484.34,48.46,0.6028
634644,2021,NYY,TOR,1546.6,1556.21,-9.61,0.5207
634653,2021,COL,LAD,1496.69,1618.09,-121.4,0.3634
634654,2021,CIN,STL,1550.56,1551.62,-1.06,0.533
634556,2021,WSH,NYM,1555.56,1526.47,29.09,0.5758
634557,2021,COL,LAD,1481.88,1627.96,-146.08,0.3312
634560,2021,CIN,STL,1560.92,1541.27,19.65,0.5625
634572,2021,SD,ARI,1602.97,1496.13,106.84,0.6799
634593,2021,KC,TEX,1543.22,1421.38,121.84,0.6984
634597,2021,MIL,MIN,1524.02,1579.2,-55.18,0.4552
634607,2021,NYY,TOR,1559.19,1547.82,11.36,0.5507
634610,2021,BOS,BAL,1523.99,1541.8,-17.81,0.5089
634611,2021,DET,CLE,1475.73,1510.1,-34.37,0.4851
634613,2021,CHC,PIT,1547.81,1469.32,78.48,0.6434
634617,2021,PHI,ATL,1561.55,1545.71,15.84,0.5571
634623,2021,SD,ARI,1591.58,1513.23,78.35,0.6432
634633,2021,COL,LAD,1473.69,1633.42,-159.73,0.314
634639,2021,SEA,SF,1505.92,1548.18,-42.27,0.4737
634646,2021,LAA,CWS,1491.37,1555.66,-64.29,0.4423
634651,2021,OAK,HOU,1484.67,1573.0,-88.33,0.4085
634558,2021,CIN,PIT,1578.16,1463.6,114.56,0.6895
634562,2021,MIA,STL,1549.96,1515.41,34.56,0.5835
634566,2021,CHC,MIL,1553.54,1503.28,50.26,0.6053
634587,2021,NYY,BAL,1549.56,1568.42,-18.87,0.5074
634588,2021,DET,MIN,1453.43,1593.03,-139.6,0.3395
634595,2021,WSH,ATL,1554.73,1538.39,16.34,0.5578
634601,2021,BOS,TB,1497.37,1599.46,-102.09,0.3895
634606,2021,PHI,NYM,1566.43,1527.71,38.71,0.5893
634612,2021,TEX,TOR,1455.46,1562.27,-106.81,0.383
634616,2021,CLE,KC,1532.41,1517.66,14.75,0.5555
634637,2021,LAA,CWS,1505.66,1546.14,-40.48,0.4763
634530,2021,CIN,PIT,1583.35,1455.81,127.53,0.7052
634551,2021,SEA,CWS,1525.86,1529.03,-3.17,0.5299
634552,2021,LAA,HOU,1522.77,1586.07,-63.3,0.4437
634559,2021,CHC,MIL,1560.32,1493.1,67.22,0.6283
634586,2021,LAA,HOU,1531.76,1580.07,-48.31,0.4651
634590,2021,BOS,TB,1529.61,1577.96,-48.35,0.465
634591,2021,SD,SF,1603.04,1528.24,74.8,0.6385
634594,2021,MIA,STL,1530.85,1534.52,-3.67,0.5292
634599,2021,NYY,BAL,1573.93,1552.17,21.76,0.5655
634600,2021,OAK,LAD,1465.08,1636.67,-171.59,0.2995
634603,2021,DET,MIN,1435.78,1604.79,-169.01,0.3026
634608,2021,PHI,NYM,1573.52,1517.07,56.45,0.6138
634624,2021,WSH,ATL,1554.09,1539.35,14.74,0.5555
634527,2021,WSH,ATL,1558.99,1532.0,26.99,0.5729
634529,2021,SD,SF,1596.19,1538.51,57.68,0.6154
634539,2021,NYY,BAL,1586.27,1539.84,46.43,0.6
634549,2021,CHC,MIL,1544.62,1516.65,27.96,0.5742
634563,2021,SD,SF,1602.78,1528.63,74.15,0.6376
634567,2021,OAK,LAD,1451.21,1645.91,-194.7,0.2724
634570,2021,CIN,PIT,1595.11,1438.17,156.94,0.7392
634583,2021,TEX,TOR,1441.35,1571.68,-130.33,0.3516
634585,2021,MIA,STL,1516.92,1548.45,-31.53,0.4892
634589,2021,CLE,KC,1514.05,1536.02,-21.97,0.5029
634592,2021,SEA,CWS,1501.15,1553.74,-52.59,0.4589
634595,2021,WSH,ATL,1552.71,1541.42,11.3,0.5506
634598,2021,DET,MIN,1450.15,1597.61,-147.46,0.3294
634609,2021,SEA,CWS,1521.56,1540.13,-18.57,0.5078
634619,2021,COL,ARI,1468.82,1496.03,-27.21,0.4954
634626,2021,PHI,NYM,1558.11,1540.19,17.93,0.56
634628,2021,OAK,LAD,1462.33,1638.5,-176.17,0.294
634635,2021,TEX,TOR,1454.92,1564.89,-109.96,0.3788
634641,2021,BOS,TB,1538.32,1572.16,-33.84,0.4858
634542,2021,COL,ARI,1455.92,1508.93,-53.02,0.4583
634544,2021,BAL,BOS,1549.61,1563.59,-13.98,0.5144
634545,2021,TOR,LAA,1551.76,1519.77,32.0,0.5799
634550,2021,MIN,SEA,1601.03,1498.04,102.99,0.675
634555,2021,PIT,CHC,1421.96,1529.67,-107.7,0.3818
634564,2021,COL,ARI,1483.81,1481.04,2.77,0.5384
634565,2021,CWS,KC,1563.65,1523.04,40.61,0.5919
634568,2021,STL,MIL,1572.52,1531.6,40.91,0.5923
634584,2021,NYM,MIA,1519.8,1492.85,26.95,0.5728
634494,2021,SF,COL,1538.89,1501.61,37.28,0.5873
634499,2021,TB,NYY,1555.31,1579.75,-24.44,0.4994
634505,2021,CLE,DET,1527.03,1445.01,82.01,0.648
634512,2021,TOR,LAA,1541.72,1534.84,6.88,0.5443
634533,2021,LAD,WSH,1645.51,1543.08,102.42,0.6743
634534,2021,ATL,PHI,1555.86,1571.7,-15.84,0.5117
634546,2021,HOU,OAK,1588.07,1451.81,136.26,0.7156
632169,2021,SF,COL,1549.59,1490.91,58.68,0.6168
632193,2021,TEX,SD,1474.61,1595.94,-121.33,0.3635
632195,2021,PIT,CHC,1409.17,1539.27,-130.1,0.3519
632201,2021,NYM,MIA,1526.82,1485.83,40.99,0.5925
632202,2021,HOU,OAK,1594.97,1441.47,153.5,0.7353
632205,2021,MIN,SEA,1611.95,1481.67,130.28,0.7085
632217,2021,TB,NYY,1569.5,1565.56,3.95,0.5401
632218,2021,CLE,DET,1538.32,1429.96,108.36,0.6818
632222,2021,STL,MIL,1579.55,1521.05,58.5,0.6165
632227,2021,TOR,LAA,1516.38,1560.18,-43.8,0.4715
634478,2021,TEX,SD,1463.15,1603.58,-140.43,0.3384
634491,2021,BAL,BOS,1529.87,1576.75,-46.89,0.4671
634524,2021,ATL,PHI,1571.99,1555.57,16.42,0.5579
634537,2021,HOU,OAK,1577.27,1476.87,100.4,0.6717
634540,2021,ARI,CIN,1463.23,1603.21,-139.98,0.339
634656,2021,CWS,KC,1576.12,1504.33,71.79,0.6345
632170,2021,CWS,KC,1574.68,1506.5,68.18,0.6296
632188,2021,SF,COL,1555.8,1484.7,71.1,0.6335
632191,2021,LAD,WSH,1648.96,1537.91,111.05,0.6851
632192,2021,NYM,MIA,1507.47,1505.18,2.29,0.5378
632196,2021,STL,MIL,1564.09,1544.25,19.84,0.5628
632200,2021,BAL,BOS,1517.81,1584.79,-66.99,0.4385
632207,2021,ATL,PHI,1576.86,1550.7,26.15,0.5717
632208,2021,TOR,LAA,1550.05,1537.73,12.32,0.5521
632209,2021,ARI,CIN,1457.93,1606.75,-148.81,0.3277
632214,2021,LAD,WSH,1656.68,1526.33,130.35,0.7086
632215,2021,MIN,SEA,1604.53,1492.8,111.73,0.686
632225,2021,PIT,CHC,1447.27,1510.69,-63.42,0.4435
632228,2021,CLE,DET,1554.31,1408.63,145.68,0.7265
632232,2021,TB,NYY,1581.33,1553.74,27.59,0.5737
632233,2021,TEX,SD,1452.56,1610.64,-158.07,0.3161
634484,2021,ARI,CIN,1489.36,1585.8,-96.44,0.3972
632198,2021,PIT,SD,1480.95,1615.82,-134.87,0.3457
632203,2021,TOR,NYY,1549.48,1568.33,-18.85,0.5074
632204,2021,TB,TEX,1566.74,1444.79,121.95,0.6985
632219,2021,ATL,MIA,1570.59,1497.5,73.09,0.6362
632221,2021,MIL,CHC,1570.3,1485.43,84.87,0.6517
632223,2021,MIN,BOS,1593.05,1596.99,-3.94,0.5288
632224,2021,BAL,SEA,1499.51,1510.01,-10.5,0.5194
632226,2021,NYM,PHI,1515.16,1556.97,-41.81,0.4744
632230,2021,STL,WSH,1546.72,1517.17,29.55,0.5765
632189,2021,NYM,PHI,1515.57,1556.69,-41.12,0.4754
632190,2021,MIN,BOS,1592.73,1597.31,-4.58,0.5279
632194,2021,MIL,CHC,1577.73,1474.27,103.46,0.6756
632197,2021,KC,LAA,1516.66,1538.59,-21.93,0.503
632206,2021,ARI,OAK,1514.19,1501.68,12.51,0.5523
632211,2021,ATL,MIA,1559.77,1513.73,46.03,0.5994
632213,2021,BAL,SEA,1499.19,1510.33,-11.14,0.5185
632216,2021,CWS,CLE,1567.91,1560.0,7.91,0.5458
632220,2021,HOU,DET,1560.73,1397.25,163.47,0.7463
632224,2021,BAL,SEA,1490.61,1518.91,-28.31,0.4938
632226,2021,NYM,PHI,1524.14,1550.98,-26.84,0.4959
632231,2021,ARI,OAK,1499.71,1516.16,-16.46,0.5109
634489,2021,TB,TEX,1569.9,1438.45,131.45,0.7099
634502,2021,STL,WSH,1527.8,1536.1,-8.3,0.5226
634535,2021,PIT,SD,1468.37,1624.21,-155.83,0.3189
634569,2021,TOR,NYY,1536.21,1577.17,-40.96,0.4756
634648,2021,SF,CIN,1564.94,1569.24,-4.3,0.5283
632199,2021,CWS,CLE,1572.93,1554.98,17.95,0.5601
632210,2021,KC,LAA,1491.8,1563.44,-71.64,0.4319
632212,2021,LAD,COL,1662.78,1470.99,191.79,0.7759
632223,2021,MIN,BOS,1583.47,1606.57,-23.1,0.5013
632229,2021,HOU,DET,1542.84,1433.03,109.81,0.6836
634472,2021,BAL,SEA,1498.92,1510.6,-11.68,0.5177
634495,2021,KC,LAA,1500.96,1557.34,-56.39,0.4535
634496,2021,TB,TEX,1550.7,1476.86,73.84,0.6372
634510,2021,SF,CIN,1553.25,1580.94,-27.69,0.4947
634513,2021,TOR,NYY,1556.1,1563.91,-7.82,0.5233
634521,2021,HOU,DET,1512.43,1473.57,38.86,0.5895
634523,2021,PIT,SD,1492.94,1607.83,-114.89,0.3721
634528,2021,NYM,PHI,1543.38,1538.15,5.22,0.542
634541,2021,STL,WSH,1556.16,1507.73,48.43,0.6027
634553,2021,MIL,CHC,1570.58,1485.0,85.57,0.6527
634574,2021,MIN,BOS,1568.03,1622.02,-53.99,0.457
634581,2021,ATL,MIA,1541.49,1541.16,0.33,0.535
634582,2021,SF,CIN,1558.78,1575.4,-16.62,0.5106
634472,2021,BAL,SEA,1498.63,1510.89,-12.27,0.5169
634481,2021,WSH,ARI,1535.28,1480.12,55.16,0.612
634501,2021,CWS,CLE,1563.16,1564.75,-1.58,0.5322
634515,2021,NYM,PHI,1561.03,1520.5,40.52,0.5918
634516,2021,CWS,CLE,1553.81,1574.1,-20.28,0.5054
634522,2021,TB,TEX,1534.82,1500.67,34.15,0.5829
634554,2021,MIN,BOS,1563.08,1626.96,-63.88,0.4429
634571,2021,BAL,SEA,1490.08,1519.44,-29.37,0.4923
634579,2021,ATL,MIA,1532.59,1550.05,-17.47,0.5094
634614,2021,LAD,COL,1669.64,1460.71,208.93,0.7926
